topic,alpha,word,weight
90,0.3333333333333333,去,199
90,0.3333333333333333,圍,176
90,0.3333333333333333,著,158
90,0.3333333333333333,非,150
90,0.3333333333333333,威,142
90,0.3333333333333333,肥,138
91,0.3333333333333333,生,1501
91,0.3333333333333333,情,1412
91,0.3333333333333333,聲,1067
91,0.3333333333333333,行,1054
91,0.3333333333333333,平,1020
91,0.3333333333333333,輕,854
91,0.3333333333333333,明,785
91,0.3333333333333333,城,717
91,0.3333333333333333,名,694
91,0.3333333333333333,清,608
91,0.3333333333333333,成,605
91,0.3333333333333333,重,415
91,0.3333333333333333,橫,379
91,0.3333333333333333,營,373
91,0.3333333333333333,鳴,345
91,0.3333333333333333,迎,268
91,0.3333333333333333,京,265
91,0.3333333333333333,纓,250
91,0.3333333333333333,縱,247
91,0.3333333333333333,程,198
92,0.3333333333333333,惡,243
92,0.3333333333333333,敢,206
92,0.3333333333333333,危,198
92,0.3333333333333333,驅,184
92,0.3333333333333333,遭,171
92,0.3333333333333333,窮,171
92,0.3333333333333333,力,171
92,0.3333333333333333,禍,170
92,0.3333333333333333,狼,161
92,0.3333333333333333,虎,151
92,0.3333333333333333,妖,147
92,0.3333333333333333,毒,145
92,0.3333333333333333,直,145
92,0.3333333333333333,險,138
92,0.3333333333333333,徒,137
92,0.3333333333333333,競,134
92,0.3333333333333333,死,133
92,0.3333333333333333,大,132
92,0.3333333333333333,忠,123
92,0.3333333333333333,愚,121
93,0.3333333333333333,禮,536
93,0.3333333333333333,神,501
93,0.3333333333333333,德,493
93,0.3333333333333333,惟,477
93,0.3333333333333333,肅,463
93,0.3333333333333333,靈,372
93,0.3333333333333333,樂,339
93,0.3333333333333333,明,315
93,0.3333333333333333,以,289
93,0.3333333333333333,降,282
93,0.3333333333333333,既,279
93,0.3333333333333333,薦,278
93,0.3333333333333333,昭,269
93,0.3333333333333333,永,260
93,0.3333333333333333,盛,252
93,0.3333333333333333,誠,252
93,0.3333333333333333,載,244
93,0.3333333333333333,陳,242
93,0.3333333333333333,斯,222
93,0.3333333333333333,儀,208
94,0.3333333333333333,重,1905
94,0.3333333333333333,逢,816
94,0.3333333333333333,相,774
94,0.3333333333333333,容,770
94,0.3333333333333333,從,726
94,0.3333333333333333,峰,636
94,0.3333333333333333,幾,541
94,0.3333333333333333,見,498
94,0.3333333333333333,山,456
94,0.3333333333333333,來,412
94,0.3333333333333333,此,409
94,0.3333333333333333,處,363
94,0.3333333333333333,去,335
94,0.3333333333333333,蹤,325
94,0.3333333333333333,鐘,313
94,0.3333333333333333,濃,296
94,0.3333333333333333,舊,294
94,0.3333333333333333,留,285
94,0.3333333333333333,因,280
94,0.3333333333333333,雪,278
95,0.3333333333333333,朝,812
95,0.3333333333333333,紫,519
95,0.3333333333333333,朱,465
95,0.3333333333333333,闕,403
95,0.3333333333333333,列,372
95,0.3333333333333333,冠,324
95,0.3333333333333333,丹,309
95,0.3333333333333333,禁,301
95,0.3333333333333333,簪,286
95,0.3333333333333333,開,272
95,0.3333333333333333,接,271
95,0.3333333333333333,華,268
95,0.3333333333333333,蓋,240
95,0.3333333333333333,閣,236
95,0.3333333333333333,軒,233
95,0.3333333333333333,對,230
95,0.3333333333333333,漏,220
95,0.3333333333333333,重,218
95,0.3333333333333333,近,204
95,0.3333333333333333,門,186
96,0.3333333333333333,南,2821
96,0.3333333333333333,北,2245
96,0.3333333333333333,東,1858
96,0.3333333333333333,西,1831
96,0.3333333333333333,山,786
96,0.3333333333333333,水,599
96,0.3333333333333333,江,575
96,0.3333333333333333,向,413
96,0.3333333333333333,去,404
96,0.3333333333333333,地,362
96,0.3333333333333333,國,361
96,0.3333333333333333,流,325
96,0.3333333333333333,行,271
96,0.3333333333333333,復,265
96,0.3333333333333333,日,247
96,0.3333333333333333,陵,158
96,0.3333333333333333,斗,149
96,0.3333333333333333,歸,131
96,0.3333333333333333,終,129
96,0.3333333333333333,雁,129
97,0.3333333333333333,見,1125
97,0.3333333333333333,人,973
97,0.3333333333333333,子,822
97,0.3333333333333333,聞,746
97,0.3333333333333333,行,719
97,0.3333333333333333,家,693
97,0.3333333333333333,不,678
97,0.3333333333333333,中,655
97,0.3333333333333333,弟,601
97,0.3333333333333333,兄,485
97,0.3333333333333333,相,474
97,0.3333333333333333,少,473
97,0.3333333333333333,道,396
97,0.3333333333333333,在,367
97,0.3333333333333333,長,365
97,0.3333333333333333,上,338
97,0.3333333333333333,出,321
97,0.3333333333333333,說,304
97,0.3333333333333333,有,284
97,0.3333333333333333,入,263
98,0.3333333333333333,光,1363
98,0.3333333333333333,日,640
98,0.3333333333333333,色,609
98,0.3333333333333333,照,596
98,0.3333333333333333,明,552
98,0.3333333333333333,初,551
98,0.3333333333333333,清,505
98,0.3333333333333333,氣,495
98,0.3333333333333333,動,450
98,0.3333333333333333,分,437
98,0.3333333333333333,出,431
98,0.3333333333333333,微,426
98,0.3333333333333333,連,362
98,0.3333333333333333,開,310
98,0.3333333333333333,影,300
98,0.3333333333333333,浮,292
98,0.3333333333333333,含,272
98,0.3333333333333333,合,250
98,0.3333333333333333,流,249
98,0.3333333333333333,輝,246
99,0.3333333333333333,玉,1401
99,0.3333333333333333,鳳,1388
99,0.3333333333333333,金,932
99,0.3333333333333333,龍,861
99,0.3333333333333333,仙,621
99,0.3333333333333333,臺,470
99,0.3333333333333333,上,459
99,0.3333333333333333,鸞,436
99,0.3333333333333333,吹,421
99,0.3333333333333333,飛,395
99,0.3333333333333333,雲,376
99,0.3333333333333333,宮,360
99,0.3333333333333333,瑤,358
99,0.3333333333333333,樓,355
99,0.3333333333333333,紫,349
99,0.3333333333333333,王,328
99,0.3333333333333333,簫,316
99,0.3333333333333333,皇,296
99,0.3333333333333333,池,272
99,0.3333333333333333,閣,258
100,0.3333333333333333,春,965
100,0.3333333333333333,好,799
100,0.3333333333333333,新,735
100,0.3333333333333333,宜,651
100,0.3333333333333333,早,629
100,0.3333333333333333,偏,548
100,0.3333333333333333,晚,526
100,0.3333333333333333,憐,525
100,0.3333333333333333,色,510
100,0.3333333333333333,更,429
100,0.3333333333333333,可,403
100,0.3333333333333333,近,397
100,0.3333333333333333,景,373
100,0.3333333333333333,風,362
100,0.3333333333333333,正,346
100,0.3333333333333333,堪,330
100,0.3333333333333333,初,325
100,0.3333333333333333,勝,321
100,0.3333333333333333,最,302
100,0.3333333333333333,花,294
101,0.3333333333333333,閒,807
101,0.3333333333333333,藥,755
101,0.3333333333333333,客,677
101,0.3333333333333333,多,652
101,0.3333333333333333,病,486
101,0.3333333333333333,酒,471
101,0.3333333333333333,居,453
101,0.3333333333333333,貧,390
101,0.3333333333333333,近,382
101,0.3333333333333333,竹,375
101,0.3333333333333333,僧,374
101,0.3333333333333333,愛,292
101,0.3333333333333333,棋,274
101,0.3333333333333333,靜,274
101,0.3333333333333333,自,267
101,0.3333333333333333,野,246
101,0.3333333333333333,少,228
101,0.3333333333333333,疏,224
101,0.3333333333333333,尋,224
101,0.3333333333333333,常,219
102,0.3333333333333333,門,1750
102,0.3333333333333333,昏,769
102,0.3333333333333333,言,663
102,0.3333333333333333,喧,621
102,0.3333333333333333,論,531
102,0.3333333333333333,尊,498
102,0.3333333333333333,存,485
102,0.3333333333333333,翻,461
102,0.3333333333333333,軒,461
102,0.3333333333333333,孫,412
102,0.3333333333333333,園,379
102,0.3333333333333333,根,367
102,0.3333333333333333,繁,365
102,0.3333333333333333,魂,364
102,0.3333333333333333,入,337
102,0.3333333333333333,村,312
102,0.3333333333333333,道,297
102,0.3333333333333333,源,296
102,0.3333333333333333,恩,279
102,0.3333333333333333,至,274
103,0.3333333333333333,悵,1071
103,0.3333333333333333,回,1028
103,0.3333333333333333,首,808
103,0.3333333333333333,惆,760
103,0.3333333333333333,望,649
103,0.3333333333333333,別,605
103,0.3333333333333333,歸,572
103,0.3333333333333333,春,474
103,0.3333333333333333,去,428
103,0.3333333333333333,日,388
103,0.3333333333333333,處,382
103,0.3333333333333333,一,364
103,0.3333333333333333,幾,362
103,0.3333333333333333,落,342
103,0.3333333333333333,送,329
103,0.3333333333333333,盡,326
103,0.3333333333333333,相,319
103,0.3333333333333333,又,313
103,0.3333333333333333,人,307
103,0.3333333333333333,東,306
104,0.3333333333333333,雪,2405
104,0.3333333333333333,寒,1450
104,0.3333333333333333,春,702
104,0.3333333333333333,冰,662
104,0.3333333333333333,風,662
104,0.3333333333333333,梅,466
104,0.3333333333333333,霜,444
104,0.3333333333333333,暖,395
104,0.3333333333333333,冬,365
104,0.3333333333333333,氣,323
104,0.3333333333333333,早,311
104,0.3333333333333333,和,300
104,0.3333333333333333,凍,295
104,0.3333333333333333,候,260
104,0.3333333333333333,臘,258
104,0.3333333333333333,應,252
104,0.3333333333333333,迎,238
104,0.3333333333333333,發,234
104,0.3333333333333333,初,234
104,0.3333333333333333,歲,222
105,0.3333333333333333,無,1296
105,0.3333333333333333,長,1025
105,0.3333333333333333,人,910
105,0.3333333333333333,息,891
105,0.3333333333333333,不,767
105,0.3333333333333333,日,685
105,0.3333333333333333,消,602
105,0.3333333333333333,有,536
105,0.3333333333333333,行,530
105,0.3333333333333333,生,518
105,0.3333333333333333,盡,475
105,0.3333333333333333,未,469
105,0.3333333333333333,一,416
105,0.3333333333333333,安,393
105,0.3333333333333333,空,389
105,0.3333333333333333,道,383
105,0.3333333333333333,色,371
105,0.3333333333333333,歎,369
105,0.3333333333333333,何,333
105,0.3333333333333333,識,276
106,0.3333333333333333,寂,1822
106,0.3333333333333333,空,919
106,0.3333333333333333,寥,831
106,0.3333333333333333,寞,601
106,0.3333333333333333,落,584
106,0.3333333333333333,無,551
106,0.3333333333333333,人,464
106,0.3333333333333333,思,431
106,0.3333333333333333,秋,366
106,0.3333333333333333,門,361
106,0.3333333333333333,草,357
106,0.3333333333333333,獨,350
106,0.3333333333333333,客,303
106,0.3333333333333333,對,292
106,0.3333333333333333,歷,285
106,0.3333333333333333,盡,269
106,0.3333333333333333,風,269
106,0.3333333333333333,誰,257
106,0.3333333333333333,更,237
106,0.3333333333333333,遙,232
107,0.3333333333333333,陽,2602
107,0.3333333333333333,洛,1236
107,0.3333333333333333,東,876
107,0.3333333333333333,水,770
107,0.3333333333333333,夕,594
107,0.3333333333333333,城,587
107,0.3333333333333333,流,473
107,0.3333333333333333,上,430
107,0.3333333333333333,行,426
107,0.3333333333333333,西,400
107,0.3333333333333333,南,387
107,0.3333333333333333,橋,375
107,0.3333333333333333,遊,320
107,0.3333333333333333,朝,318
107,0.3333333333333333,嵩,299
107,0.3333333333333333,河,289
107,0.3333333333333333,長,281
107,0.3333333333333333,歸,268
107,0.3333333333333333,山,265
107,0.3333333333333333,川,263
108,0.3333333333333333,青,1348
108,0.3333333333333333,冥,833
108,0.3333333333333333,庭,675
108,0.3333333333333333,山,558
108,0.3333333333333333,經,527
108,0.3333333333333333,白,508
108,0.3333333333333333,星,451
108,0.3333333333333333,亭,450
108,0.3333333333333333,聽,384
108,0.3333333333333333,杳,377
108,0.3333333333333333,雲,368
108,0.3333333333333333,在,319
108,0.3333333333333333,天,308
108,0.3333333333333333,一,293
108,0.3333333333333333,形,274
108,0.3333333333333333,下,265
108,0.3333333333333333,空,263
108,0.3333333333333333,靈,250
108,0.3333333333333333,洞,214
108,0.3333333333333333,入,211
109,0.3333333333333333,將,1021
109,0.3333333333333333,軍,1000
109,0.3333333333333333,兵,845
109,0.3333333333333333,旗,608
109,0.3333333333333333,戰,590
109,0.3333333333333333,旌,505
109,0.3333333333333333,劍,494
109,0.3333333333333333,戎,469
109,0.3333333333333333,馬,455
109,0.3333333333333333,功,431
109,0.3333333333333333,弓,370
109,0.3333333333333333,戈,339
109,0.3333333333333333,騎,324
109,0.3333333333333333,武,283
109,0.3333333333333333,陣,260
109,0.3333333333333333,雄,252
109,0.3333333333333333,營,249
109,0.3333333333333333,虜,248
109,0.3333333333333333,射,242
109,0.3333333333333333,羽,221
110,0.3333333333333333,詩,2006
110,0.3333333333333333,吟,1328
110,0.3333333333333333,句,738
110,0.3333333333333333,新,679
110,0.3333333333333333,多,510
110,0.3333333333333333,詠,461
110,0.3333333333333333,高,459
110,0.3333333333333333,謝,402
110,0.3333333333333333,題,381
110,0.3333333333333333,得,377
110,0.3333333333333333,興,351
110,0.3333333333333333,思,339
110,0.3333333333333333,名,332
110,0.3333333333333333,清,316
110,0.3333333333333333,因,304
110,0.3333333333333333,賦,290
110,0.3333333333333333,情,290
110,0.3333333333333333,苦,288
110,0.3333333333333333,愛,255
110,0.3333333333333333,才,236
111,0.3333333333333333,江,2348
111,0.3333333333333333,水,946
111,0.3333333333333333,樓,628
111,0.3333333333333333,上,616
111,0.3333333333333333,南,585
111,0.3333333333333333,海,538
111,0.3333333333333333,客,486
111,0.3333333333333333,船,438
111,0.3333333333333333,頭,400
111,0.3333333333333333,城,400
111,0.3333333333333333,邊,399
111,0.3333333333333333,潮,357
111,0.3333333333333333,湖,355
111,0.3333333333333333,渡,341
111,0.3333333333333333,送,338
111,0.3333333333333333,楚,332
111,0.3333333333333333,吳,320
111,0.3333333333333333,州,310
111,0.3333333333333333,陵,303
111,0.3333333333333333,越,278
112,0.3333333333333333,山,1559
112,0.3333333333333333,遠,995
112,0.3333333333333333,水,758
112,0.3333333333333333,野,750
112,0.3333333333333333,路,703
112,0.3333333333333333,樹,644
112,0.3333333333333333,客,612
112,0.3333333333333333,鳥,574
112,0.3333333333333333,去,568
112,0.3333333333333333,雨,513
112,0.3333333333333333,煙,503
112,0.3333333333333333,歸,486
112,0.3333333333333333,近,481
112,0.3333333333333333,過,429
112,0.3333333333333333,孤,393
112,0.3333333333333333,雲,387
112,0.3333333333333333,色,364
112,0.3333333333333333,入,328
112,0.3333333333333333,帶,289
112,0.3333333333333333,聲,285
113,0.3333333333333333,不,1921
113,0.3333333333333333,人,977
113,0.3333333333333333,自,790
113,0.3333333333333333,能,739
113,0.3333333333333333,知,703
113,0.3333333333333333,為,593
113,0.3333333333333333,莫,545
113,0.3333333333333333,學,471
113,0.3333333333333333,取,444
113,0.3333333333333333,得,439
113,0.3333333333333333,誰,421
113,0.3333333333333333,將,419
113,0.3333333333333333,愛,418
113,0.3333333333333333,解,384
113,0.3333333333333333,作,350
113,0.3333333333333333,用,338
113,0.3333333333333333,力,303
113,0.3333333333333333,笑,298
113,0.3333333333333333,道,278
113,0.3333333333333333,令,263
114,0.3333333333333333,官,1086
114,0.3333333333333333,郎,691
114,0.3333333333333333,朝,527
114,0.3333333333333333,直,357
114,0.3333333333333333,府,339
114,0.3333333333333333,才,336
114,0.3333333333333333,省,329
114,0.3333333333333333,書,300
114,0.3333333333333333,吏,296
114,0.3333333333333333,史,296
114,0.3333333333333333,司,277
114,0.3333333333333333,門,271
114,0.3333333333333333,舊,268
114,0.3333333333333333,文,265
114,0.3333333333333333,同,242
114,0.3333333333333333,名,237
114,0.3333333333333333,曹,225
114,0.3333333333333333,拜,219
114,0.3333333333333333,閣,214
114,0.3333333333333333,重,205
115,0.3333333333333333,山,1782
115,0.3333333333333333,林,865
115,0.3333333333333333,石,826
115,0.3333333333333333,泉,728
115,0.3333333333333333,深,714
115,0.3333333333333333,幽,644
115,0.3333333333333333,隱,587
115,0.3333333333333333,雲,569
115,0.3333333333333333,水,567
115,0.3333333333333333,谷,566
115,0.3333333333333333,澗,485
115,0.3333333333333333,松,483
115,0.3333333333333333,巖,476
115,0.3333333333333333,入,472
115,0.3333333333333333,溪,462
115,0.3333333333333333,野,389
115,0.3333333333333333,竹,332
115,0.3333333333333333,清,307
115,0.3333333333333333,木,296
115,0.3333333333333333,繞,250
116,0.3333333333333333,城,938
116,0.3333333333333333,郡,559
116,0.3333333333333333,吏,557
116,0.3333333333333333,縣,482
116,0.3333333333333333,守,482
116,0.3333333333333333,州,473
116,0.3333333333333333,官,471
116,0.3333333333333333,公,448
116,0.3333333333333333,下,422
116,0.3333333333333333,行,338
116,0.3333333333333333,邑,325
116,0.3333333333333333,使,311
116,0.3333333333333333,辭,309
116,0.3333333333333333,出,290
116,0.3333333333333333,政,285
116,0.3333333333333333,事,261
116,0.3333333333333333,馬,249
116,0.3333333333333333,府,248
116,0.3333333333333333,迎,243
116,0.3333333333333333,東,225
117,0.3333333333333333,月,2572
117,0.3333333333333333,夜,1916
117,0.3333333333333333,明,1273
117,0.3333333333333333,庭,767
117,0.3333333333333333,中,727
117,0.3333333333333333,秋,699
117,0.3333333333333333,風,686
117,0.3333333333333333,上,679
117,0.3333333333333333,半,670
117,0.3333333333333333,滿,597
117,0.3333333333333333,樓,476
117,0.3333333333333333,洞,359
117,0.3333333333333333,照,348
117,0.3333333333333333,入,332
117,0.3333333333333333,前,332
117,0.3333333333333333,樹,299
117,0.3333333333333333,宿,289
117,0.3333333333333333,西,285
117,0.3333333333333333,一,277
117,0.3333333333333333,更,253
118,0.3333333333333333,龍,1106
118,0.3333333333333333,雷,497
118,0.3333333333333333,神,399
118,0.3333333333333333,騰,392
118,0.3333333333333333,虎,391
118,0.3333333333333333,驚,316
118,0.3333333333333333,蛇,293
118,0.3333333333333333,海,291
118,0.3333333333333333,蛟,268
118,0.3333333333333333,天,261
118,0.3333333333333333,電,243
118,0.3333333333333333,大,242
118,0.3333333333333333,波,235
118,0.3333333333333333,勢,232
118,0.3333333333333333,橫,209
118,0.3333333333333333,奔,199
118,0.3333333333333333,氣,198
118,0.3333333333333333,潛,194
118,0.3333333333333333,倒,189
118,0.3333333333333333,翻,188
119,0.3333333333333333,兒,1406
119,0.3333333333333333,子,1077
119,0.3333333333333333,不,769
119,0.3333333333333333,女,569
119,0.3333333333333333,家,561
119,0.3333333333333333,小,554
119,0.3333333333333333,頭,518
119,0.3333333333333333,大,418
119,0.3333333333333333,童,352
119,0.3333333333333333,夫,344
119,0.3333333333333333,老,304
119,0.3333333333333333,男,300
119,0.3333333333333333,作,286
119,0.3333333333333333,母,280
119,0.3333333333333333,父,255
119,0.3333333333333333,婦,252
119,0.3333333333333333,錢,251
119,0.3333333333333333,語,250
119,0.3333333333333333,妻,241
119,0.3333333333333333,呼,232
120,0.3333333333333333,路,1883
120,0.3333333333333333,行,1604
120,0.3333333333333333,別,1087
120,0.3333333333333333,遠,932
120,0.3333333333333333,離,888
120,0.3333333333333333,難,613
120,0.3333333333333333,去,589
120,0.3333333333333333,客,568
120,0.3333333333333333,歸,508
120,0.3333333333333333,程,457
120,0.3333333333333333,道,358
120,0.3333333333333333,岐,334
120,0.3333333333333333,留,326
120,0.3333333333333333,前,316
120,0.3333333333333333,分,313
120,0.3333333333333333,途,244
120,0.3333333333333333,鄉,242
120,0.3333333333333333,征,216
120,0.3333333333333333,多,205
120,0.3333333333333333,念,199
121,0.3333333333333333,歌,1965
121,0.3333333333333333,樂,1072
121,0.3333333333333333,舞,868
121,0.3333333333333333,歡,863
121,0.3333333333333333,曲,620
121,0.3333333333333333,醉,603
121,0.3333333333333333,宴,529
121,0.3333333333333333,筵,519
121,0.3333333333333333,酒,488
121,0.3333333333333333,管,367
121,0.3333333333333333,留,360
121,0.3333333333333333,笙,348
121,0.3333333333333333,席,327
121,0.3333333333333333,堂,300
121,0.3333333333333333,散,290
121,0.3333333333333333,賓,272
121,0.3333333333333333,燭,261
121,0.3333333333333333,會,259
121,0.3333333333333333,弦,231
121,0.3333333333333333,座,220
122,0.3333333333333333,月,1126
122,0.3333333333333333,玉,1084
122,0.3333333333333333,明,790
122,0.3333333333333333,光,769
122,0.3333333333333333,珠,704
122,0.3333333333333333,金,644
122,0.3333333333333333,鏡,553
122,0.3333333333333333,照,520
122,0.3333333333333333,天,414
122,0.3333333333333333,圓,406
122,0.3333333333333333,輪,338
122,0.3333333333333333,團,306
122,0.3333333333333333,中,299
122,0.3333333333333333,夜,286
122,0.3333333333333333,銀,267
122,0.3333333333333333,清,264
122,0.3333333333333333,桂,208
122,0.3333333333333333,影,205
122,0.3333333333333333,星,197
122,0.3333333333333333,懸,193
123,0.3333333333333333,朝,1510
123,0.3333333333333333,暮,969
123,0.3333333333333333,來,806
123,0.3333333333333333,日,785
123,0.3333333333333333,陽,634
123,0.3333333333333333,逐,526
123,0.3333333333333333,長,517
123,0.3333333333333333,此,490
123,0.3333333333333333,夕,483
123,0.3333333333333333,從,470
123,0.3333333333333333,未,458
123,0.3333333333333333,風,427
123,0.3333333333333333,隨,425
123,0.3333333333333333,起,400
123,0.3333333333333333,在,349
123,0.3333333333333333,已,331
123,0.3333333333333333,歸,312
123,0.3333333333333333,入,300
123,0.3333333333333333,至,261
123,0.3333333333333333,中,251
124,0.3333333333333333,芳,1039
124,0.3333333333333333,蘭,961
124,0.3333333333333333,光,546
124,0.3333333333333333,華,542
124,0.3333333333333333,香,402
124,0.3333333333333333,含,381
124,0.3333333333333333,露,375
124,0.3333333333333333,清,349
124,0.3333333333333333,桂,341
124,0.3333333333333333,景,327
124,0.3333333333333333,幽,282
124,0.3333333333333333,蕙,276
124,0.3333333333333333,樹,270
124,0.3333333333333333,佳,233
124,0.3333333333333333,秀,210
124,0.3333333333333333,麗,204
124,0.3333333333333333,風,204
124,0.3333333333333333,餘,199
124,0.3333333333333333,美,197
124,0.3333333333333333,瓊,194
125,0.3333333333333333,風,1382
125,0.3333333333333333,飄,1247
125,0.3333333333333333,落,975
125,0.3333333333333333,雲,700
125,0.3333333333333333,散,690
125,0.3333333333333333,飛,551
125,0.3333333333333333,空,501
125,0.3333333333333333,隨,486
125,0.3333333333333333,起,409
125,0.3333333333333333,翩,403
125,0.3333333333333333,流,392
125,0.3333333333333333,輕,382
125,0.3333333333333333,中,371
125,0.3333333333333333,搖,329
125,0.3333333333333333,驚,322
125,0.3333333333333333,吹,300
125,0.3333333333333333,逐,282
125,0.3333333333333333,度,252
125,0.3333333333333333,拂,243
125,0.3333333333333333,影,238
126,0.3333333333333333,仙,1666
126,0.3333333333333333,鶴,1028
126,0.3333333333333333,雲,843
126,0.3333333333333333,煙,711
126,0.3333333333333333,霞,690
126,0.3333333333333333,洞,640
126,0.3333333333333333,丹,513
126,0.3333333333333333,玉,487
126,0.3333333333333333,紫,477
126,0.3333333333333333,羽,393
126,0.3333333333333333,碧,376
126,0.3333333333333333,壇,326
126,0.3333333333333333,靈,325
126,0.3333333333333333,霄,294
126,0.3333333333333333,芝,285
126,0.3333333333333333,真,273
126,0.3333333333333333,華,244
126,0.3333333333333333,神,230
126,0.3333333333333333,松,205
126,0.3333333333333333,駕,200
127,0.3333333333333333,不,1631
127,0.3333333333333333,知,1060
127,0.3333333333333333,可,1058
127,0.3333333333333333,誰,1022
127,0.3333333333333333,憐,710
127,0.3333333333333333,未,681
127,0.3333333333333333,能,651
127,0.3333333333333333,自,588
127,0.3333333333333333,得,559
127,0.3333333333333333,堪,545
127,0.3333333333333333,那,545
127,0.3333333333333333,是,441
127,0.3333333333333333,更,416
127,0.3333333333333333,應,410
127,0.3333333333333333,豈,354
127,0.3333333333333333,有,346
127,0.3333333333333333,解,345
127,0.3333333333333333,無,340
127,0.3333333333333333,難,333
127,0.3333333333333333,肯,293
128,0.3333333333333333,時,1825
128,0.3333333333333333,期,1639
128,0.3333333333333333,遲,1627
128,0.3333333333333333,知,539
128,0.3333333333333333,思,517
128,0.3333333333333333,枝,486
128,0.3333333333333333,相,469
128,0.3333333333333333,日,402
128,0.3333333333333333,未,336
128,0.3333333333333333,詩,335
128,0.3333333333333333,此,333
128,0.3333333333333333,悲,330
128,0.3333333333333333,後,306
128,0.3333333333333333,絲,285
128,0.3333333333333333,當,284
128,0.3333333333333333,早,239
128,0.3333333333333333,師,228
128,0.3333333333333333,佳,215
128,0.3333333333333333,去,214
128,0.3333333333333333,應,204
129,0.3333333333333333,然,1048
129,0.3333333333333333,天,888
129,0.3333333333333333,前,847
129,0.3333333333333333,年,845
129,0.3333333333333333,泉,503
129,0.3333333333333333,邊,397
129,0.3333333333333333,旋,388
129,0.3333333333333333,綿,382
129,0.3333333333333333,眠,371
129,0.3333333333333333,在,332
129,0.3333333333333333,川,332
129,0.3333333333333333,田,324
129,0.3333333333333333,傳,322
129,0.3333333333333333,全,315
129,0.3333333333333333,賢,305
129,0.3333333333333333,地,305
129,0.3333333333333333,偏,281
129,0.3333333333333333,自,272
129,0.3333333333333333,中,238
129,0.3333333333333333,鮮,233
130,0.3333333333333333,枝,894
130,0.3333333333333333,葉,670
130,0.3333333333333333,樹,656
130,0.3333333333333333,木,614
130,0.3333333333333333,根,555
130,0.3333333333333333,地,461
130,0.3333333333333333,枯,458
130,0.3333333333333333,生,386
130,0.3333333333333333,霜,345
130,0.3333333333333333,松,339
130,0.3333333333333333,移,332
130,0.3333333333333333,陰,319
130,0.3333333333333333,青,302
130,0.3333333333333333,桂,279
130,0.3333333333333333,成,275
130,0.3333333333333333,高,265
130,0.3333333333333333,草,249
130,0.3333333333333333,株,211
130,0.3333333333333333,雪,211
130,0.3333333333333333,榮,197
131,0.3333333333333333,人,1784
131,0.3333333333333333,無,1649
131,0.3333333333333333,有,1109
131,0.3333333333333333,不,882
131,0.3333333333333333,為,871
131,0.3333333333333333,來,804
131,0.3333333333333333,中,737
131,0.3333333333333333,主,722
131,0.3333333333333333,莫,668
131,0.3333333333333333,誰,650
131,0.3333333333333333,言,595
131,0.3333333333333333,一,443
131,0.3333333333333333,多,393
131,0.3333333333333333,語,384
131,0.3333333333333333,事,354
131,0.3333333333333333,家,346
131,0.3333333333333333,在,317
131,0.3333333333333333,是,304
131,0.3333333333333333,地,294
131,0.3333333333333333,問,268
132,0.3333333333333333,遙,1710
132,0.3333333333333333,望,1164
132,0.3333333333333333,山,1009
132,0.3333333333333333,雲,722
132,0.3333333333333333,上,698
132,0.3333333333333333,日,477
132,0.3333333333333333,高,457
132,0.3333333333333333,連,433
132,0.3333333333333333,天,431
132,0.3333333333333333,見,428
132,0.3333333333333333,登,396
132,0.3333333333333333,路,375
132,0.3333333333333333,樓,363
132,0.3333333333333333,空,339
132,0.3333333333333333,中,330
132,0.3333333333333333,水,317
132,0.3333333333333333,想,302
132,0.3333333333333333,臨,260
132,0.3333333333333333,極,259
132,0.3333333333333333,樹,253
133,0.3333333333333333,相,2277
133,0.3333333333333333,君,1020
133,0.3333333333333333,逢,703
133,0.3333333333333333,知,656
133,0.3333333333333333,時,644
133,0.3333333333333333,未,578
133,0.3333333333333333,問,565
133,0.3333333333333333,日,557
133,0.3333333333333333,來,536
133,0.3333333333333333,子,410
133,0.3333333333333333,笑,340
133,0.3333333333333333,今,318
133,0.3333333333333333,喜,297
133,0.3333333333333333,成,263
133,0.3333333333333333,憶,257
133,0.3333333333333333,羨,251
133,0.3333333333333333,親,251
133,0.3333333333333333,門,249
133,0.3333333333333333,會,245
133,0.3333333333333333,一,241
134,0.3333333333333333,竹,1129
134,0.3333333333333333,苔,769
134,0.3333333333333333,井,511
134,0.3333333333333333,雨,372
134,0.3333333333333333,石,370
134,0.3333333333333333,階,357
134,0.3333333333333333,徑,354
134,0.3333333333333333,穿,291
134,0.3333333333333333,幽,290
134,0.3333333333333333,桐,284
134,0.3333333333333333,陰,272
134,0.3333333333333333,綠,271
134,0.3333333333333333,脈,265
134,0.3333333333333333,侵,264
134,0.3333333333333333,屋,260
134,0.3333333333333333,疏,255
134,0.3333333333333333,窗,254
134,0.3333333333333333,深,253
134,0.3333333333333333,砌,248
134,0.3333333333333333,蘚,234
135,0.3333333333333333,宮,1754
135,0.3333333333333333,殿,1127
135,0.3333333333333333,金,879
135,0.3333333333333333,玉,735
135,0.3333333333333333,御,658
135,0.3333333333333333,龍,418
135,0.3333333333333333,天,413
135,0.3333333333333333,王,381
135,0.3333333333333333,香,345
135,0.3333333333333333,禁,343
135,0.3333333333333333,輦,324
135,0.3333333333333333,苑,278
135,0.3333333333333333,樓,266
135,0.3333333333333333,侍,244
